  ZR    Vel     logg logTeff  y1(CHEOPS)    
  ZR    Vel     logg logTeff  y2(CHEOPS)  
  1.00  2.000   0.00  3.677    1.4198
  1.00  2.000   0.00  3.677   -0.0035
  1.00  2.000   0.00  3.699    1.3462
  1.00  2.000   0.00  3.699   -0.0149
  1.00  2.000   0.00  3.720    1.2665
  1.00  2.000   0.00  3.720   -0.0075
  1.00  2.000   0.00  3.740    1.2031
  1.00  2.000   0.00  3.740   -0.0069
  1.00  2.000   0.00  3.760    1.1470
  1.00  2.000   0.00  3.760   -0.0059
  1.00  2.000   0.50  3.544    3.3426
  1.00  2.000   0.50  3.544   -0.0571
  1.00  2.000   0.50  3.574    2.5119
  1.00  2.000   0.50  3.574   -0.0226
  1.00  2.000   0.50  3.602    1.8904
  1.00  2.000   0.50  3.602   -0.0035
  1.00  2.000   0.50  3.628    1.6095
  1.00  2.000   0.50  3.628    0.0020
  1.00  2.000   0.50  3.653    1.4854
  1.00  2.000   0.50  3.653    0.0004
  1.00  2.000   0.50  3.677    1.3942
  1.00  2.000   0.50  3.677   -0.0016
  1.00  2.000   0.50  3.699    1.3295
  1.00  2.000   0.50  3.699   -0.0056
  1.00  2.000   0.50  3.720    1.2745
  1.00  2.000   0.50  3.720   -0.0092
  1.00  2.000   0.50  3.740    1.2087
  1.00  2.000   0.50  3.740   -0.0082
  1.00  2.000   0.50  3.760    1.1575
  1.00  2.000   0.50  3.760   -0.0073
  1.00  2.000   0.50  3.778    1.1074
  1.00  2.000   0.50  3.778   -0.0056
  1.00  2.000   0.50  3.796    1.0557
  1.00  2.000   0.50  3.796   -0.0017
  1.00  2.000   0.50  3.813    1.0082
  1.00  2.000   0.50  3.813    0.0011
  1.00  2.000   0.50  3.829    0.9713
  1.00  2.000   0.50  3.829    0.0006
  1.00  2.000   0.50  3.845    0.9304
  1.00  2.000   0.50  3.845    0.0010
  1.00  2.000   0.50  3.860    0.8767
  1.00  2.000   0.50  3.860    0.0030
  1.00  2.000   1.00  3.544    3.5157
  1.00  2.000   1.00  3.544   -0.0590
  1.00  2.000   1.00  3.574    2.6293
  1.00  2.000   1.00  3.574   -0.0258
  1.00  2.000   1.00  3.602    1.9519
  1.00  2.000   1.00  3.602   -0.0060
  1.00  2.000   1.00  3.628    1.6239
  1.00  2.000   1.00  3.628    0.0019
  1.00  2.000   1.00  3.653    1.4770
  1.00  2.000   1.00  3.653    0.0020
  1.00  2.000   1.00  3.677    1.3874
  1.00  2.000   1.00  3.677    0.0001
  1.00  2.000   1.00  3.699    1.3023
  1.00  2.000   1.00  3.699   -0.0006
  1.00  2.000   1.00  3.720    1.2503
  1.00  2.000   1.00  3.720   -0.0054
  1.00  2.000   1.00  3.740    1.2151
  1.00  2.000   1.00  3.740   -0.0097
  1.00  2.000   1.00  3.760    1.1633
  1.00  2.000   1.00  3.760   -0.0101
  1.00  2.000   1.00  3.778    1.1209
  1.00  2.000   1.00  3.778   -0.0087
  1.00  2.000   1.00  3.796    1.0773
  1.00  2.000   1.00  3.796   -0.0067
  1.00  2.000   1.00  3.813    1.0235
  1.00  2.000   1.00  3.813   -0.0035
  1.00  2.000   1.00  3.829    0.9781
  1.00  2.000   1.00  3.829   -0.0007
  1.00  2.000   1.00  3.845    0.9395
  1.00  2.000   1.00  3.845    0.0001
  1.00  2.000   1.00  3.860    0.8958
  1.00  2.000   1.00  3.860    0.0013
  1.00  2.000   1.00  3.875    0.8515
  1.00  2.000   1.00  3.875    0.0020
  1.00  2.000   1.00  3.889    0.7935
  1.00  2.000   1.00  3.889    0.0043
  1.00  2.000   1.00  3.903    0.7136
  1.00  2.000   1.00  3.903    0.0099
  1.00  2.000   1.00  3.916    0.6226
  1.00  2.000   1.00  3.916    0.0223
  1.00  2.000   1.50  3.544    3.6723
  1.00  2.000   1.50  3.544   -0.0581
  1.00  2.000   1.50  3.574    2.7404
  1.00  2.000   1.50  3.574   -0.0290
  1.00  2.000   1.50  3.602    2.0176
  1.00  2.000   1.50  3.602   -0.0100
  1.00  2.000   1.50  3.628    1.6486
  1.00  2.000   1.50  3.628    0.0001
  1.00  2.000   1.50  3.653    1.4759
  1.00  2.000   1.50  3.653    0.0021
  1.00  2.000   1.50  3.677    1.3800
  1.00  2.000   1.50  3.677    0.0010
  1.00  2.000   1.50  3.699    1.2980
  1.00  2.000   1.50  3.699   -0.0001
  1.00  2.000   1.50  3.720    1.2196
  1.00  2.000   1.50  3.720   -0.0007
  1.00  2.000   1.50  3.740    1.1787
  1.00  2.000   1.50  3.740   -0.0056
  1.00  2.000   1.50  3.760    1.1639
  1.00  2.000   1.50  3.760   -0.0106
  1.00  2.000   1.50  3.778    1.1315
  1.00  2.000   1.50  3.778   -0.0126
  1.00  2.000   1.50  3.796    1.0937
  1.00  2.000   1.50  3.796   -0.0114
  1.00  2.000   1.50  3.813    1.0525
  1.00  2.000   1.50  3.813   -0.0087
  1.00  2.000   1.50  3.829    0.9993
  1.00  2.000   1.50  3.829   -0.0048
  1.00  2.000   1.50  3.845    0.9470
  1.00  2.000   1.50  3.845   -0.0013
  1.00  2.000   1.50  3.860    0.9021
  1.00  2.000   1.50  3.860   -0.0001
  1.00  2.000   1.50  3.875    0.8617
  1.00  2.000   1.50  3.875    0.0005
  1.00  2.000   1.50  3.889    0.8183
  1.00  2.000   1.50  3.889    0.0015
  1.00  2.000   1.50  3.903    0.7714
  1.00  2.000   1.50  3.903    0.0037
  1.00  2.000   1.50  3.916    0.7242
  1.00  2.000   1.50  3.916    0.0086
  1.00  2.000   1.50  3.929    0.6732
  1.00  2.000   1.50  3.929    0.0063
  1.00  2.000   1.50  3.942    0.6194
  1.00  2.000   1.50  3.942    0.0108
  1.00  2.000   2.00  3.544    3.7961
  1.00  2.000   2.00  3.544   -0.0553
  1.00  2.000   2.00  3.574    2.8368
  1.00  2.000   2.00  3.574   -0.0316
  1.00  2.000   2.00  3.602    2.0860
  1.00  2.000   2.00  3.602   -0.0140
  1.00  2.000   2.00  3.628    1.6829
  1.00  2.000   2.00  3.628   -0.0024
  1.00  2.000   2.00  3.653    1.4815
  1.00  2.000   2.00  3.653    0.0013
  1.00  2.000   2.00  3.677    1.3753
  1.00  2.000   2.00  3.677    0.0011
  1.00  2.000   2.00  3.699    1.2927
  1.00  2.000   2.00  3.699    0.0000
  1.00  2.000   2.00  3.720    1.2175
  1.00  2.000   2.00  3.720   -0.0004
  1.00  2.000   2.00  3.740    1.1519
  1.00  2.000   2.00  3.740   -0.0005
  1.00  2.000   2.00  3.760    1.1164
  1.00  2.000   2.00  3.760   -0.0048
  1.00  2.000   2.00  3.778    1.1158
  1.00  2.000   2.00  3.778   -0.0107
  1.00  2.000   2.00  3.796    1.1056
  1.00  2.000   2.00  3.796   -0.0155
  1.00  2.000   2.00  3.813    1.0727
  1.00  2.000   2.00  3.813   -0.0139
  1.00  2.000   2.00  3.829    1.0354
  1.00  2.000   2.00  3.829   -0.0116
  1.00  2.000   2.00  3.845    0.9770
  1.00  2.000   2.00  3.845   -0.0069
  1.00  2.000   2.00  3.860    0.9111
  1.00  2.000   2.00  3.860   -0.0024
  1.00  2.000   2.00  3.875    0.8653
  1.00  2.000   2.00  3.875   -0.0011
  1.00  2.000   2.00  3.889    0.8223
  1.00  2.000   2.00  3.889   -0.0008
  1.00  2.000   2.00  3.903    0.7793
  1.00  2.000   2.00  3.903    0.0000
  1.00  2.000   2.00  3.916    0.7398
  1.00  2.000   2.00  3.916    0.0004
  1.00  2.000   2.00  3.929    0.6996
  1.00  2.000   2.00  3.929    0.0016
  1.00  2.000   2.00  3.942    0.6596
  1.00  2.000   2.00  3.942    0.0036
  1.00  2.000   2.00  3.954    0.6259
  1.00  2.000   2.00  3.954    0.0023
  1.00  2.000   2.00  3.966    0.5992
  1.00  2.000   2.00  3.966    0.0034
  1.00  2.000   2.00  3.978    0.5791
  1.00  2.000   2.00  3.978    0.0040
  1.00  2.000   2.00  3.989    0.5620
  1.00  2.000   2.00  3.989    0.0047
  1.00  2.000   2.00  4.000    0.5446
  1.00  2.000   2.00  4.000    0.0055
  1.00  2.000   2.50  3.544    3.8918
  1.00  2.000   2.50  3.544   -0.0480
  1.00  2.000   2.50  3.574    2.9183
  1.00  2.000   2.50  3.574   -0.0326
  1.00  2.000   2.50  3.602    2.1519
  1.00  2.000   2.50  3.602   -0.0172
  1.00  2.000   2.50  3.628    1.7237
  1.00  2.000   2.50  3.628   -0.0055
  1.00  2.000   2.50  3.653    1.4939
  1.00  2.000   2.50  3.653   -0.0001
  1.00  2.000   2.50  3.677    1.3728
  1.00  2.000   2.50  3.677    0.0007
  1.00  2.000   2.50  3.699    1.2893
  1.00  2.000   2.50  3.699    0.0000
  1.00  2.000   2.50  3.720    1.2162
  1.00  2.000   2.50  3.720   -0.0002
  1.00  2.000   2.50  3.740    1.1509
  1.00  2.000   2.50  3.740   -0.0005
  1.00  2.000   2.50  3.760    1.0964
  1.00  2.000   2.50  3.760   -0.0006
  1.00  2.000   2.50  3.778    1.0576
  1.00  2.000   2.50  3.778   -0.0038
  1.00  2.000   2.50  3.796    1.0708
  1.00  2.000   2.50  3.796   -0.0103
  1.00  2.000   2.50  3.813    1.0818
  1.00  2.000   2.50  3.813   -0.0166
  1.00  2.000   2.50  3.829    1.0542
  1.00  2.000   2.50  3.829   -0.0174
  1.00  2.000   2.50  3.845    1.0209
  1.00  2.000   2.50  3.845   -0.0151
  1.00  2.000   2.50  3.860    0.9504
  1.00  2.000   2.50  3.860   -0.0095
  1.00  2.000   2.50  3.875    0.8760
  1.00  2.000   2.50  3.875   -0.0042
  1.00  2.000   2.50  3.889    0.8275
  1.00  2.000   2.50  3.889   -0.0026
  1.00  2.000   2.50  3.903    0.7818
  1.00  2.000   2.50  3.903   -0.0018
  1.00  2.000   2.50  3.916    0.7395
  1.00  2.000   2.50  3.916   -0.0015
  1.00  2.000   2.50  3.929    0.7043
  1.00  2.000   2.50  3.929   -0.0016
  1.00  2.000   2.50  3.942    0.6677
  1.00  2.000   2.50  3.942   -0.0012
  1.00  2.000   2.50  3.954    0.6340
  1.00  2.000   2.50  3.954   -0.0007
  1.00  2.000   2.50  3.966    0.6047
  1.00  2.000   2.50  3.966   -0.0003
  1.00  2.000   2.50  3.978    0.5830
  1.00  2.000   2.50  3.978   -0.0002
  1.00  2.000   2.50  3.989    0.5662
  1.00  2.000   2.50  3.989   -0.0002
  1.00  2.000   2.50  4.000    0.5452
  1.00  2.000   2.50  4.000   -0.0002
  1.00  2.000   2.50  4.021    0.5269
  1.00  2.000   2.50  4.021   -0.0022
  1.00  2.000   2.50  4.041    0.5025
  1.00  2.000   2.50  4.041   -0.0019
  1.00  2.000   3.00  3.544    3.9192
  1.00  2.000   3.00  3.544   -0.0296
  1.00  2.000   3.00  3.574    2.9694
  1.00  2.000   3.00  3.574   -0.0318
  1.00  2.000   3.00  3.602    2.2109
  1.00  2.000   3.00  3.602   -0.0198
  1.00  2.000   3.00  3.628    1.7666
  1.00  2.000   3.00  3.628   -0.0088
  1.00  2.000   3.00  3.653    1.5135
  1.00  2.000   3.00  3.653   -0.0023
  1.00  2.000   3.00  3.677    1.3760
  1.00  2.000   3.00  3.677   -0.0001
  1.00  2.000   3.00  3.699    1.2876
  1.00  2.000   3.00  3.699    0.0000
  1.00  2.000   3.00  3.720    1.2145
  1.00  2.000   3.00  3.720   -0.0002
  1.00  2.000   3.00  3.740    1.1490
  1.00  2.000   3.00  3.740   -0.0004
  1.00  2.000   3.00  3.760    1.0940
  1.00  2.000   3.00  3.760   -0.0006
  1.00  2.000   3.00  3.778    1.0489
  1.00  2.000   3.00  3.778   -0.0010
  1.00  2.000   3.00  3.796    1.0139
  1.00  2.000   3.00  3.796   -0.0024
  1.00  2.000   3.00  3.813    1.0197
  1.00  2.000   3.00  3.813   -0.0098
  1.00  2.000   3.00  3.829    1.0468
  1.00  2.000   3.00  3.829   -0.0160
  1.00  2.000   3.00  3.845    1.0406
  1.00  2.000   3.00  3.845   -0.0197
  1.00  2.000   3.00  3.860    1.0021
  1.00  2.000   3.00  3.860   -0.0186
  1.00  2.000   3.00  3.875    0.9252
  1.00  2.000   3.00  3.875   -0.0128
  1.00  2.000   3.00  3.889    0.8436
  1.00  2.000   3.00  3.889   -0.0066
  1.00  2.000   3.00  3.903    0.7896
  1.00  2.000   3.00  3.903   -0.0041
  1.00  2.000   3.00  3.916    0.7419
  1.00  2.000   3.00  3.916   -0.0032
  1.00  2.000   3.00  3.929    0.7026
  1.00  2.000   3.00  3.929   -0.0033
  1.00  2.000   3.00  3.942    0.6691
  1.00  2.000   3.00  3.942   -0.0030
  1.00  2.000   3.00  3.954    0.6344
  1.00  2.000   3.00  3.954   -0.0028
  1.00  2.000   3.00  3.966    0.6038
  1.00  2.000   3.00  3.966   -0.0029
  1.00  2.000   3.00  3.978    0.5802
  1.00  2.000   3.00  3.978   -0.0031
  1.00  2.000   3.00  3.989    0.5621
  1.00  2.000   3.00  3.989   -0.0036
  1.00  2.000   3.00  4.000    0.5423
  1.00  2.000   3.00  4.000   -0.0040
  1.00  2.000   3.00  4.021    0.5258
  1.00  2.000   3.00  4.021   -0.0048
  1.00  2.000   3.00  4.041    0.5047
  1.00  2.000   3.00  4.041   -0.0050
  1.00  2.000   3.00  4.061    0.4857
  1.00  2.000   3.00  4.061   -0.0059
  1.00  2.000   3.00  4.079    0.4703
  1.00  2.000   3.00  4.079   -0.0059
  1.00  2.000   3.00  4.097    0.4595
  1.00  2.000   3.00  4.097   -0.0064
  1.00  2.000   3.00  4.114    0.4503
  1.00  2.000   3.00  4.114   -0.0071
  1.00  2.000   3.00  4.146    0.4460
  1.00  2.000   3.00  4.146   -0.0098
  1.00  2.000   3.00  4.176    0.4442
  1.00  2.000   3.00  4.176   -0.0138
  1.00  2.000   3.00  4.204    0.4469
  1.00  2.000   3.00  4.204   -0.0185
  1.00  2.000   3.00  4.230    0.4535
  1.00  2.000   3.00  4.230   -0.0239
  1.00  2.000   3.00  4.255    0.4607
  1.00  2.000   3.00  4.255   -0.0295
  1.00  2.000   3.00  4.279    0.4660
  1.00  2.000   3.00  4.279   -0.0341
  1.00  2.000   3.00  4.301    0.4664
  1.00  2.000   3.00  4.301   -0.0371
  1.00  2.000   3.00  4.322    0.4629
  1.00  2.000   3.00  4.322   -0.0383
  1.00  2.000   3.50  3.544    3.8077
  1.00  2.000   3.50  3.544    0.0030
  1.00  2.000   3.50  3.574    2.9606
  1.00  2.000   3.50  3.574   -0.0265
  1.00  2.000   3.50  3.602    2.2579
  1.00  2.000   3.50  3.602   -0.0216
  1.00  2.000   3.50  3.628    1.8093
  1.00  2.000   3.50  3.628   -0.0120
  1.00  2.000   3.50  3.653    1.5387
  1.00  2.000   3.50  3.653   -0.0050
  1.00  2.000   3.50  3.677    1.3853
  1.00  2.000   3.50  3.677   -0.0018
  1.00  2.000   3.50  3.699    1.2888
  1.00  2.000   3.50  3.699   -0.0006
  1.00  2.000   3.50  3.720    1.2134
  1.00  2.000   3.50  3.720   -0.0005
  1.00  2.000   3.50  3.740    1.1483
  1.00  2.000   3.50  3.740   -0.0005
  1.00  2.000   3.50  3.760    1.0929
  1.00  2.000   3.50  3.760   -0.0005
  1.00  2.000   3.50  3.778    1.0456
  1.00  2.000   3.50  3.778   -0.0008
  1.00  2.000   3.50  3.796    1.0075
  1.00  2.000   3.50  3.796   -0.0013
  1.00  2.000   3.50  3.813    0.9801
  1.00  2.000   3.50  3.813   -0.0020
  1.00  2.000   3.50  3.829    0.9776
  1.00  2.000   3.50  3.829   -0.0077
  1.00  2.000   3.50  3.845    0.9994
  1.00  2.000   3.50  3.845   -0.0149
  1.00  2.000   3.50  3.860    1.0080
  1.00  2.000   3.50  3.860   -0.0207
  1.00  2.000   3.50  3.875    0.9794
  1.00  2.000   3.50  3.875   -0.0219
  1.00  2.000   3.50  3.889    0.9045
  1.00  2.000   3.50  3.889   -0.0162
  1.00  2.000   3.50  3.903    0.8134
  1.00  2.000   3.50  3.903   -0.0098
  1.00  2.000   3.50  3.916    0.7477
  1.00  2.000   3.50  3.916   -0.0060
  1.00  2.000   3.50  3.929    0.7066
  1.00  2.000   3.50  3.929   -0.0052
  1.00  2.000   3.50  3.942    0.6721
  1.00  2.000   3.50  3.942   -0.0046
  1.00  2.000   3.50  3.954    0.6352
  1.00  2.000   3.50  3.954   -0.0043
  1.00  2.000   3.50  3.966    0.6017
  1.00  2.000   3.50  3.966   -0.0041
  1.00  2.000   3.50  3.978    0.5753
  1.00  2.000   3.50  3.978   -0.0042
  1.00  2.000   3.50  3.989    0.5557
  1.00  2.000   3.50  3.989   -0.0047
  1.00  2.000   3.50  4.000    0.5360
  1.00  2.000   3.50  4.000   -0.0052
  1.00  2.000   3.50  4.021    0.5211
  1.00  2.000   3.50  4.021   -0.0064
  1.00  2.000   3.50  4.041    0.5027
  1.00  2.000   3.50  4.041   -0.0072
  1.00  2.000   3.50  4.061    0.4853
  1.00  2.000   3.50  4.061   -0.0075
  1.00  2.000   3.50  4.079    0.4694
  1.00  2.000   3.50  4.079   -0.0075
  1.00  2.000   3.50  4.097    0.4566
  1.00  2.000   3.50  4.097   -0.0076
  1.00  2.000   3.50  4.114    0.4436
  1.00  2.000   3.50  4.114   -0.0079
  1.00  2.000   3.50  4.146    0.4353
  1.00  2.000   3.50  4.146   -0.0094
  1.00  2.000   3.50  4.176    0.4287
  1.00  2.000   3.50  4.176   -0.0119
  1.00  2.000   3.50  4.204    0.4271
  1.00  2.000   3.50  4.204   -0.0151
  1.00  2.000   3.50  4.230    0.4298
  1.00  2.000   3.50  4.230   -0.0191
  1.00  2.000   3.50  4.255    0.4362
  1.00  2.000   3.50  4.255   -0.0234
  1.00  2.000   3.50  4.279    0.4450
  1.00  2.000   3.50  4.279   -0.0277
  1.00  2.000   3.50  4.301    0.4522
  1.00  2.000   3.50  4.301   -0.0312
  1.00  2.000   3.50  4.322    0.4555
  1.00  2.000   3.50  4.322   -0.0335
  1.00  2.000   3.50  4.342    0.4554
  1.00  2.000   3.50  4.342   -0.0359
  1.00  2.000   3.50  4.362    0.4558
  1.00  2.000   3.50  4.362   -0.0365
  1.00  2.000   3.50  4.380    0.4618
  1.00  2.000   3.50  4.380   -0.0380
  1.00  2.000   3.50  4.398    0.4724
  1.00  2.000   3.50  4.398   -0.0409
  1.00  2.000   3.50  4.415    0.4789
  1.00  2.000   3.50  4.415   -0.0445
  1.00  2.000   3.50  4.431    0.4795
  1.00  2.000   3.50  4.431   -0.0460
  1.00  2.000   4.00  3.544    3.5227
  1.00  2.000   4.00  3.544    0.0840
  1.00  2.000   4.00  3.574    2.8630
  1.00  2.000   4.00  3.574   -0.0135
  1.00  2.000   4.00  3.602    2.2774
  1.00  2.000   4.00  3.602   -0.0204
  1.00  2.000   4.00  3.628    1.8480
  1.00  2.000   4.00  3.628   -0.0151
  1.00  2.000   4.00  3.653    1.5666
  1.00  2.000   4.00  3.653   -0.0079
  1.00  2.000   4.00  3.677    1.3998
  1.00  2.000   4.00  3.677   -0.0039
  1.00  2.000   4.00  3.699    1.2951
  1.00  2.000   4.00  3.699   -0.0020
  1.00  2.000   4.00  3.720    1.2154
  1.00  2.000   4.00  3.720   -0.0010
  1.00  2.000   4.00  3.740    1.1491
  1.00  2.000   4.00  3.740   -0.0005
  1.00  2.000   4.00  3.760    1.0921
  1.00  2.000   4.00  3.760   -0.0003
  1.00  2.000   4.00  3.778    1.0431
  1.00  2.000   4.00  3.778   -0.0007
  1.00  2.000   4.00  3.796    1.0047
  1.00  2.000   4.00  3.796   -0.0009
  1.00  2.000   4.00  3.813    0.9719
  1.00  2.000   4.00  3.813   -0.0015
  1.00  2.000   4.00  3.829    0.9467
  1.00  2.000   4.00  3.829   -0.0031
  1.00  2.000   4.00  3.845    0.9359
  1.00  2.000   4.00  3.845   -0.0070
  1.00  2.000   4.00  3.860    0.9441
  1.00  2.000   4.00  3.860   -0.0137
  1.00  2.000   4.00  3.875    0.9635
  1.00  2.000   4.00  3.875   -0.0202
  1.00  2.000   4.00  3.889    0.9514
  1.00  2.000   4.00  3.889   -0.0237
  1.00  2.000   4.00  3.903    0.8838
  1.00  2.000   4.00  3.903   -0.0199
  1.00  2.000   4.00  3.916    0.7857
  1.00  2.000   4.00  3.916   -0.0130
  1.00  2.000   4.00  3.929    0.7162
  1.00  2.000   4.00  3.929   -0.0079
  1.00  2.000   4.00  3.942    0.6780
  1.00  2.000   4.00  3.942   -0.0069
  1.00  2.000   4.00  3.954    0.6394
  1.00  2.000   4.00  3.954   -0.0060
  1.00  2.000   4.00  3.966    0.6048
  1.00  2.000   4.00  3.966   -0.0055
  1.00  2.000   4.00  3.978    0.5743
  1.00  2.000   4.00  3.978   -0.0052
  1.00  2.000   4.00  3.989    0.5506
  1.00  2.000   4.00  3.989   -0.0052
  1.00  2.000   4.00  4.000    0.5285
  1.00  2.000   4.00  4.000   -0.0057
  1.00  2.000   4.00  4.021    0.5138
  1.00  2.000   4.00  4.021   -0.0070
  1.00  2.000   4.00  4.041    0.4982
  1.00  2.000   4.00  4.041   -0.0080
  1.00  2.000   4.00  4.061    0.4839
  1.00  2.000   4.00  4.061   -0.0087
  1.00  2.000   4.00  4.079    0.4696
  1.00  2.000   4.00  4.079   -0.0088
  1.00  2.000   4.00  4.097    0.4565
  1.00  2.000   4.00  4.097   -0.0087
  1.00  2.000   4.00  4.114    0.4410
  1.00  2.000   4.00  4.114   -0.0087
  1.00  2.000   4.00  4.146    0.4300
  1.00  2.000   4.00  4.146   -0.0091
  1.00  2.000   4.00  4.176    0.4196
  1.00  2.000   4.00  4.176   -0.0103
  1.00  2.000   4.00  4.204    0.4139
  1.00  2.000   4.00  4.204   -0.0122
  1.00  2.000   4.00  4.230    0.4128
  1.00  2.000   4.00  4.230   -0.0148
  1.00  2.000   4.00  4.255    0.4160
  1.00  2.000   4.00  4.255   -0.0179
  1.00  2.000   4.00  4.279    0.4237
  1.00  2.000   4.00  4.279   -0.0214
  1.00  2.000   4.00  4.301    0.4333
  1.00  2.000   4.00  4.301   -0.0249
  1.00  2.000   4.00  4.322    0.4415
  1.00  2.000   4.00  4.322   -0.0278
  1.00  2.000   4.00  4.342    0.4470
  1.00  2.000   4.00  4.342   -0.0299
  1.00  2.000   4.00  4.362    0.4491
  1.00  2.000   4.00  4.362   -0.0310
  1.00  2.000   4.00  4.380    0.4503
  1.00  2.000   4.00  4.380   -0.0318
  1.00  2.000   4.00  4.398    0.4548
  1.00  2.000   4.00  4.398   -0.0332
  1.00  2.000   4.00  4.415    0.4630
  1.00  2.000   4.00  4.415   -0.0351
  1.00  2.000   4.00  4.431    0.4709
  1.00  2.000   4.00  4.431   -0.0366
  1.00  2.000   4.00  4.447    0.4723
  1.00  2.000   4.00  4.447   -0.0372
  1.00  2.000   4.00  4.462    0.4633
  1.00  2.000   4.00  4.462   -0.0373
  1.00  2.000   4.00  4.477    0.4429
  1.00  2.000   4.00  4.477   -0.0356
  1.00  2.000   4.00  4.491    0.4166
  1.00  2.000   4.00  4.491   -0.0316
  1.00  2.000   4.50  3.544    2.6061
  1.00  2.000   4.50  3.544    0.1604
  1.00  2.000   4.50  3.574    2.5106
  1.00  2.000   4.50  3.574    0.0173
  1.00  2.000   4.50  3.602    2.2503
  1.00  2.000   4.50  3.602   -0.0140
  1.00  2.000   4.50  3.628    1.8700
  1.00  2.000   4.50  3.628   -0.0165
  1.00  2.000   4.50  3.653    1.5965
  1.00  2.000   4.50  3.653   -0.0112
  1.00  2.000   4.50  3.677    1.4179
  1.00  2.000   4.50  3.677   -0.0062
  1.00  2.000   4.50  3.699    1.3058
  1.00  2.000   4.50  3.699   -0.0037
  1.00  2.000   4.50  3.720    1.2224
  1.00  2.000   4.50  3.720   -0.0020
  1.00  2.000   4.50  3.740    1.1526
  1.00  2.000   4.50  3.740   -0.0010
  1.00  2.000   4.50  3.760    1.0918
  1.00  2.000   4.50  3.760   -0.0006
  1.00  2.000   4.50  3.778    1.0414
  1.00  2.000   4.50  3.778   -0.0004
  1.00  2.000   4.50  3.796    1.0010
  1.00  2.000   4.50  3.796   -0.0007
  1.00  2.000   4.50  3.813    0.9640
  1.00  2.000   4.50  3.813   -0.0014
  1.00  2.000   4.50  3.829    0.9355
  1.00  2.000   4.50  3.829   -0.0024
  1.00  2.000   4.50  3.845    0.9140
  1.00  2.000   4.50  3.845   -0.0039
  1.00  2.000   4.50  3.860    0.8972
  1.00  2.000   4.50  3.860   -0.0067
  1.00  2.000   4.50  3.875    0.8932
  1.00  2.000   4.50  3.875   -0.0120
  1.00  2.000   4.50  3.889    0.9076
  1.00  2.000   4.50  3.889   -0.0186
  1.00  2.000   4.50  3.903    0.9115
  1.00  2.000   4.50  3.903   -0.0231
  1.00  2.000   4.50  3.916    0.8616
  1.00  2.000   4.50  3.916   -0.0222
  1.00  2.000   4.50  3.929    0.7663
  1.00  2.000   4.50  3.929   -0.0158
  1.00  2.000   4.50  3.942    0.6908
  1.00  2.000   4.50  3.942   -0.0106
  1.00  2.000   4.50  3.954    0.6493
  1.00  2.000   4.50  3.954   -0.0081
  1.00  2.000   4.50  3.966    0.6112
  1.00  2.000   4.50  3.966   -0.0074
  1.00  2.000   4.50  3.978    0.5784
